U_TIME,LSL_TIME,HUMAN_TIME,MESSAGE,VECTOR_NUM,VECTOR_NAME,PERFORMER
1699632156123825600,142958.9199805,16:02:36:123826,P300:1000,1,Index of Time and Change que 2:10,
1699632157134547800,142959.9302121,16:02:37:134548,P300:1200,1,Index of Time and Change que 2:10,
1699632158152497200,142960.9488822,16:02:38:152497,P300:1000,1,Index of Time and Change que 2:10,
1699632159173215000,142961.9692163,16:02:39:173215,P300:1200,1,Index of Time and Change que 2:10,
1699632159403896000,142962.2001163,16:02:39:403896,H,1,Index of Time and Change que 2:10,
1699632160184789800,142962.980906,16:02:40:184790,P300:1200,1,Index of Time and Change que 2:10,
1699632161195395300,142963.9919093,16:02:41:195395,P300:1200,1,Index of Time and Change que 2:10,
1699632162206767300,142965.0029073,16:02:42:206767,P300:1000,1,Index of Time and Change que 2:10,
1699632163217975300,142966.0138284,16:02:43:217975,P300:1200,1,Index of Time and Change que 2:10,
1699632164229141000,142967.0248303,16:02:44:229141,P300:1000,1,Index of Time and Change que 2:10,
1699632165239250800,142968.0353422,16:02:45:239251,P300:1200,1,Index of Time and Change que 2:10,
1699632166250637900,142969.0464144,16:02:46:250638,P300:1000,1,Index of Time and Change que 2:10,
1699632167265252400,142970.0618338,16:02:47:265252,P300:1200,1,Index of Time and Change que 2:10,
1699632168276513500,142971.0728414,16:02:48:276514,P300:1200,1,Index of Time and Change que 2:10,
1699632169289883700,142972.085899,16:02:49:289884,P300:1200,1,Index of Time and Change que 2:10,
1699632169425671200,142972.2216862,16:02:49:425671,H,1,Index of Time and Change que 2:10,
1699632170301263800,142973.0969806,16:02:50:301264,P300:1200,1,Index of Time and Change que 2:10,
1699632171312036900,142974.1079689,16:02:51:312037,P300:1000,1,Index of Time and Change que 2:10,
1699632172323140300,142975.1188298,16:02:52:323140,P300:1200,1,Index of Time and Change que 2:10,
1699632173333187400,142976.1290366,16:02:53:333187,P300:1200,1,Index of Time and Change que 2:10,
1699632174342754700,142977.1388306,16:02:54:342755,P300:1200,1,Index of Time and Change que 2:10,
1699632175352619300,142978.1488758,16:02:55:352619,P300:1200,1,Index of Time and Change que 2:10,
1699632176370394100,142979.1668299,16:02:56:370394,P300:1200,1,Index of Time and Change que 2:10,
1699632177381757800,142980.1778949,16:02:57:381758,P300:1200,1,Index of Time and Change que 2:10,
1699632178392322700,142981.1883454,16:02:58:392323,P300:1200,1,Index of Time and Change que 2:10,
1699632179402887600,142982.1989301,16:02:59:402888,P300:1000,1,Index of Time and Change que 2:10,
1699632179454053900,142982.2497693,16:02:59:454054,H,1,Index of Time and Change que 2:10,
1699632180414037000,142983.210274,16:03:00:414037,P300:1200,1,Index of Time and Change que 2:10,
1699632181424658900,142984.2208357,16:03:01:424659,P300:1200,1,Index of Time and Change que 2:10,
1699632182437125100,142985.2328283,16:03:02:437125,P300:1200,1,Index of Time and Change que 2:10,
1699632183452908800,142986.249303,16:03:03:452909,P300:1200,1,Index of Time and Change que 2:10,
1699632184463951300,142987.2598491,16:03:04:463951,P300:1200,1,Index of Time and Change que 2:10,
1699632185475362700,142988.2718397,16:03:05:475363,P300:1200,1,Index of Time and Change que 2:10,
1699632186487269500,142989.2838363,16:03:06:487269,P300:1200,1,Index of Time and Change que 2:10,
1699632187497282200,142990.2939093,16:03:07:497282,P300:1200,1,Index of Time and Change que 2:10,
1699632188508427600,142991.3050044,16:03:08:508428,P300:1200,1,Index of Time and Change que 2:10,
1699632189465882100,142992.2619605,16:03:09:465882,H,1,Index of Time and Change que 2:10,
1699632189520212700,142992.3158696,16:03:09:520213,P300:1200,1,Index of Time and Change que 2:10,
1699632190532491000,142993.328837,16:03:10:532491,P300:1200,1,Index of Time and Change que 2:10,
1699632191545829400,142994.3419329,16:03:11:545829,P300:1200,1,Index of Time and Change que 2:10,
1699632192557040600,142995.3531765,16:03:12:557041,P300:1200,1,Index of Time and Change que 2:10,
1699632193567865500,142996.3638219,16:03:13:567866,P300:1200,1,Index of Time and Change que 2:10,
1699632194577743300,142997.3738247,16:03:14:577743,P300:1000,1,Index of Time and Change que 2:10,
1699632195587300200,142998.3839069,16:03:15:587300,P300:1200,1,Index of Time and Change que 2:10,
1699632196598137200,142999.3940218,16:03:16:598137,P300:1200,1,Index of Time and Change que 2:10,
1699632197607490100,143000.4038538,16:03:17:607490,P300:1200,1,Index of Time and Change que 2:10,
1699632198620914900,143001.4175063,16:03:18:620915,P300:1200,1,Index of Time and Change que 2:10,
